bb_idx,MT_DeepImmuno,WT_DeepImmuno
5025,0.31045508,0.40754288
5026,0.73219705,0.7284553
5027,0.8205129,0.8824924
5028,0.3592406,0.45225334
5029,0.807929,0.83806187
5030,0.8914101,0.8789642
5031,0.34083992,0.41048688
5032,0.8683262,0.94618165
5033,0.68945026,0.8899019
5034,0.2831728,0.24087262
5035,0.7595999,0.7320891
5036,0.76609814,0.77344286
5037,0.14088422,0.16339114
5038,0.8931142,0.8783618
5039,0.7412164,0.78986484
5040,0.3066399,0.35484517
5041,0.81371456,0.88202727
5042,0.71512705,0.8226172
5043,0.35777974,0.3103697
5044,0.7664697,0.63239896
5045,0.8352146,0.65674174
5046,0.4070243,0.4725778
5047,0.8499674,0.94687736
5048,0.8898594,0.95696485
5049,0.38975424,0.5400294
5050,0.78612983,0.8730134
5051,0.8214193,0.8970655
5052,0.31850916,0.41735357
5053,0.6292174,0.7971474
5054,0.710553,0.85243356
5055,0.3482602,0.43667728
5056,0.43632296,0.82179177
5057,0.61774105,0.8690077
5058,0.19559246,0.23250675
5059,0.6815256,0.6724927
5060,0.4670636,0.6015133
5061,0.24795854,0.3025633
5062,0.89272344,0.8974607
5063,0.73356146,0.7459316
5064,0.3095016,0.15263265
5065,0.9049736,0.77877665
5066,0.91463554,0.75436807
5067,0.28914472,0.3780589
5068,0.8631883,0.83723605
5069,0.8622702,0.866958
5070,0.45886517,0.2926306
5071,0.9304919,0.8075943
5072,0.97329414,0.83555806
5073,0.795606,0.6883663
5074,0.9684102,0.9478642
5075,0.97962457,0.90044355
5076,0.22243977,0.15199697
5077,0.77713305,0.6790123
5078,0.586758,0.2732861
5079,0.2882974,0.30415523
5080,0.86180794,0.718123
5081,0.8689105,0.8547492
5082,0.32795548,0.43908525
5083,0.7697586,0.8615419
5084,0.89945155,0.844094
5085,0.5442375,0.53436667
5086,0.8222952,0.80021083
5087,0.9383787,0.8761884
5088,0.4875144,0.4058281
5089,0.8002172,0.6493035
5090,0.95165455,0.9114422
5091,0.43267527,0.40744737
5092,0.90674245,0.88316655
5093,0.9082247,0.85715914
5094,0.5819724,0.41853806
5095,0.9123993,0.8617034
5096,0.8668809,0.7600094
5097,0.634848,0.5051279
5098,0.9438739,0.9475095
5099,0.95785475,0.9294786
5100,0.49874553,0.49281624
5101,0.82323194,0.82050025
5102,0.720151,0.77243304
5103,0.5717402,0.4577414
5104,0.9003451,0.87103283
5105,0.8066685,0.76662064
5106,0.43302286,0.44258076
5107,0.8283247,0.92887866
5108,0.8425916,0.94293916
5109,0.22357023,0.4363763
5110,0.9390806,0.95601434
5111,0.912628,0.9346636
5112,0.2680382,0.43995684
5113,0.7873623,0.87439084
5114,0.8760284,0.88352764
5115,0.3035495,0.30989772
5116,0.7824773,0.79449296
5117,0.7023505,0.7011106
5118,0.3578598,0.34226635
5119,0.78557426,0.76858586
5120,0.8048563,0.7776154
5121,0.4441195,0.5030566
5122,0.8648139,0.8739301
5123,0.9352869,0.9390556
5124,0.5759138,0.49219492
5125,0.76531494,0.8166058
5126,0.7795121,0.8782058
5127,0.4554028,0.5377309
5128,0.8913999,0.93065107
5129,0.90235823,0.9337186
5130,0.2381261,0.27408
5131,0.9194405,0.95713294
5132,0.84340954,0.9196229
5133,0.23949704,0.30823648
5134,0.89199364,0.93974066
5135,0.8505411,0.93566215
5136,0.35277268,0.45941752
5137,0.76382875,0.9059123
5138,0.6849351,0.925244
5139,0.44711304,0.42022333
5140,0.5971636,0.60001737
5141,0.671746,0.792361
5142,0.39636472,0.40495777
5143,0.81307614,0.72859895
5144,0.79243886,0.7228799
5145,0.40259102,0.43080658
5146,0.92700666,0.927743
5147,0.85567737,0.90010273
5148,0.31496415,0.31047082
5149,0.82088196,0.79824245
5150,0.8767217,0.92301524
5151,0.276044,0.3095703
5152,0.8590778,0.82043993
5153,0.84523517,0.85218227
5154,0.19317725,0.16363114
5155,0.72896445,0.6962461
5156,0.76948005,0.6481627
5157,0.40279615,0.38701865
5158,0.90109813,0.87724596
5159,0.8443643,0.82430446
5160,0.20760742,0.23617786
5161,0.63771164,0.69036955
5162,0.6455908,0.716543
5163,0.33548146,0.35521415
5164,0.831825,0.8294106
5165,0.84980357,0.8981876
5166,0.13417801,0.11409497
5167,0.8230079,0.7250729
5168,0.5150256,0.45640916
5169,0.32246614,0.306852
5170,0.7921438,0.7937449
5171,0.47399864,0.4974795
5172,0.3578598,0.34226635
5173,0.78557426,0.76858586
5174,0.8048563,0.7776154
5175,0.4441195,0.5030566
5176,0.8648139,0.8739301
5177,0.9352869,0.9390556
5178,0.5759138,0.49219492
5179,0.76531494,0.8166058
5180,0.7795121,0.8782058
5181,0.4554028,0.5377309
5182,0.8913999,0.93065107
5183,0.90235823,0.9337186
5184,0.2381261,0.27408
5185,0.9194405,0.95713294
5186,0.84340954,0.9196229
5187,0.23949704,0.30823648
5188,0.89199364,0.93974066
5189,0.8505411,0.93566215
5190,0.35277268,0.45941752
5191,0.76382875,0.9059123
5192,0.6849351,0.925244
5193,0.44711304,0.42022333
5194,0.5971636,0.60001737
5195,0.671746,0.792361
5196,0.39636472,0.40495777
5197,0.81307614,0.72859895
5198,0.79243886,0.7228799
5199,0.31812435,0.32880956
5200,0.7161692,0.70840526
5201,0.8077173,0.78752697
5202,0.2530365,0.26376724
5203,0.75960684,0.74008363
5204,0.79915446,0.70042026
5205,0.5026083,0.38702548
5206,0.96332884,0.9414543
5207,0.9470108,0.92467976
5208,0.22508296,0.23700303
5209,0.83396,0.85121584
5210,0.66384375,0.6720005
5211,0.19154847,0.16595748
5212,0.70572275,0.60850996
5213,0.6422246,0.58228374
5214,0.44339645,0.42420384
5215,0.96856475,0.96316135
5216,0.9728733,0.9697447
5217,0.20803359,0.2199876
5218,0.8054383,0.77303433
5219,0.8535702,0.825076
5220,0.3309781,0.26490808
5221,0.93344533,0.924976
5222,0.86398435,0.8965136
5223,0.3312209,0.31773603
5224,0.7550008,0.7126126
5225,0.7702397,0.76547754
5226,0.29079235,0.23347598
5227,0.8325807,0.8130876
5228,0.7089363,0.78522253
5229,0.31478825,0.23311171
5230,0.8042482,0.75291854
5231,0.87249625,0.6951244
5232,0.38308284,0.24773377
5233,0.6105808,0.6334057
5234,0.6477162,0.7071733
5235,0.3491945,0.19206491
5236,0.65071166,0.62804383
5237,0.7741003,0.7197158
5238,0.26636997,0.25335085
5239,0.8365581,0.7740598
5240,0.7719581,0.7306303
5241,0.30878335,0.1798664
5242,0.8336483,0.6391812
5243,0.8294359,0.7339722
5244,0.44209683,0.47766513
5245,0.9259859,0.9092525
5246,0.9616979,0.9099277
5247,0.34180957,0.41893214
5248,0.77307975,0.71016586
5249,0.95447135,0.87142336
5250,0.29136825,0.38131613
5251,0.78748524,0.8597739
5252,0.8059232,0.8582096
5253,0.23640561,0.36449587
5254,0.6966349,0.76433504
5255,0.7008955,0.80532867
5256,0.19652411,0.2786702
5257,0.7517296,0.77120924
5258,0.7359433,0.84450024
5259,0.28761536,0.29924768
5260,0.8401011,0.8634906
5261,0.8730905,0.89111567
5262,0.4338936,0.5149648
5263,0.9209478,0.9215811
5264,0.9526526,0.9466276
5265,0.41291055,0.42386138
5266,0.84389096,0.8691884
5267,0.92845774,0.8897959
5268,0.28949702,0.4539881
5269,0.7851651,0.81217957
5270,0.90501547,0.9135222
5271,0.38955042,0.40019983
5272,0.8291943,0.8329208
5273,0.8438057,0.9015973
5274,0.3715881,0.36283255
5275,0.5557188,0.6906041
5276,0.593465,0.6628125
5277,0.23542544,0.31784135
5278,0.82582545,0.8907726
5279,0.82329607,0.87844527
5280,0.44481513,0.4792077
5281,0.8591082,0.87842506
5282,0.7601195,0.82522494
5283,0.6646533,0.73536783
5284,0.9334552,0.90572274
5285,0.7618073,0.89279354
5286,0.84323823,0.86606395
5287,0.8455162,0.8452171
5288,0.7396038,0.7259021
5289,0.96224266,0.9420129
5290,0.65725815,0.7195421
5291,0.849376,0.8740585
5292,0.7364927,0.7769549
5293,0.6856886,0.6384742
5294,0.9388529,0.92816365
5295,0.8519088,0.810801
5296,0.8760183,0.8424737
5297,0.81791925,0.79939777
5298,0.6121421,0.5725835
5299,0.94237393,0.9405207
5300,0.7379249,0.865643
5301,0.64204544,0.71663636
5302,0.74658954,0.80494165
5303,0.49173236,0.53602594
5304,0.88752204,0.942395
5305,0.8435451,0.6196399
5306,0.8519479,0.7662463
5307,0.7769081,0.6310549
5308,0.74607074,0.57538515
5309,0.9447509,0.89094526
5310,0.778425,0.8124386
5311,0.7828715,0.93588436
5312,0.8556292,0.9300207
5313,0.7096819,0.8438289
5314,0.9638239,0.96396506
5315,0.8424351,0.77359927
5316,0.8879403,0.8841311
5317,0.7778377,0.7338411
5318,0.805593,0.76936716
5319,0.96179926,0.96479213
5320,0.70651853,0.64849144
5321,0.9160598,0.8896476
5322,0.9019826,0.88020337
5323,0.6171138,0.6036389
5324,0.95481503,0.95591414
5325,0.84476423,0.8133253
5326,0.81276965,0.8013731
5327,0.8608315,0.84834874
5328,0.71167135,0.6937791
5329,0.9396127,0.93691206
5330,0.91511357,0.9075122
5331,0.8212609,0.84972084
5332,0.8858557,0.868724
5333,0.62297916,0.6444818
5334,0.94024295,0.92071086
5335,0.7380845,0.67627114
5336,0.79539394,0.79229844
5337,0.78321034,0.7519392
5338,0.6214115,0.6397959
5339,0.9263015,0.9251311
5340,0.845441,0.7480731
5341,0.89974344,0.8573225
5342,0.8654216,0.75123125
5343,0.72940826,0.669984
5344,0.90284663,0.8599857
5345,0.8294458,0.8347329
5346,0.92061174,0.8994645
5347,0.69454134,0.7311088
5348,0.60847247,0.5368856
5349,0.8908279,0.8957858
5350,0.55353683,0.63815266
5351,0.63764566,0.6550943
5352,0.85920215,0.86701715
5353,0.40909052,0.4596908
5354,0.85466844,0.8819038
5355,0.4818765,0.5222032
5356,0.4046541,0.4486601
5357,0.6771816,0.7021352
5358,0.31966937,0.34452447
5359,0.7663734,0.7274166
5360,0.8679304,0.89828014
5361,0.80243397,0.83776194
5362,0.8977536,0.9111202
5363,0.7475733,0.7726692
5364,0.9459774,0.95616233
5365,0.844211,0.8586588
5366,0.7855791,0.80494475
5367,0.8429378,0.86098474
5368,0.6756708,0.6904842
5369,0.8396851,0.8648931
5370,0.6894723,0.6814884
5371,0.780775,0.7692536
5372,0.86783147,0.8719861
5373,0.6082728,0.6018238
5374,0.9231466,0.92578256
5375,0.65700316,0.70785224
5376,0.7722294,0.790079
5377,0.82089704,0.8401114
5378,0.3655035,0.39617804
5379,0.82643294,0.8363579
5380,0.87712276,0.9010953
5381,0.8951272,0.8888377
5382,0.74424195,0.7546439
5383,0.4843173,0.5317106
5384,0.9114238,0.93245643
5385,0.9171792,0.9243721
5386,0.833218,0.8540056
5387,0.8531882,0.8720533
5388,0.41544908,0.4409653
5389,0.88723934,0.89878786
5390,0.96027994,0.9343038
5391,0.9335159,0.9038478
5392,0.9554044,0.9526559
5393,0.75003105,0.6971737
5394,0.94867337,0.9319151
5395,0.534035,0.58560866
5396,0.6959193,0.71038157
5397,0.73251826,0.7432943
5398,0.41224533,0.5159434
5399,0.8334135,0.89271593
5400,0.7830912,0.80209064
5401,0.92426115,0.9188873
5402,0.8750921,0.8593843
5403,0.6931308,0.70668447
5404,0.90131956,0.9128238
5405,0.64205503,0.57404524
5406,0.9280906,0.90298843
5407,0.8803629,0.8252862
5408,0.75236744,0.61921316
5409,0.91392195,0.89244366
5410,0.77068543,0.7894462
5411,0.91620964,0.92244077
5412,0.7284611,0.74023366
5413,0.5610915,0.5845345
5414,0.9498925,0.95142835
5415,0.4575464,0.48661494
5416,0.4628206,0.4829525
5417,0.48986453,0.5059924
5418,0.22928831,0.26185763
5419,0.8111918,0.8090094
5420,0.4099003,0.4324128
5421,0.7366183,0.6370959
5422,0.7963629,0.7591871
5423,0.33341157,0.31859034
5424,0.86692905,0.8408867
5425,0.7633357,0.8296505
5426,0.90929973,0.90567505
5427,0.8734659,0.8372736
5428,0.7299314,0.7171094
5429,0.9581963,0.9436779
5430,0.8996041,0.9483636
5431,0.96619385,0.97721326
5432,0.8636542,0.85450274
5433,0.76479495,0.79941213
5434,0.9584811,0.96820676
5435,0.9262537,0.95841247
5436,0.95535016,0.9712019
5437,0.94009024,0.9689599
5438,0.8220706,0.8831383
5439,0.9894017,0.9932308
5440,0.7589401,0.90114653
5441,0.6913434,0.89076585
5442,0.8055855,0.9131454
5443,0.5138524,0.7344731
5444,0.96393514,0.9854882
5445,0.5816046,0.52753085
5446,0.83470833,0.7634108
5447,0.80079705,0.79129994
5448,0.5694211,0.53602684
5449,0.87364686,0.91113347
5450,0.81920564,0.737229
5451,0.9171952,0.90239304
5452,0.9457371,0.92809117
5453,0.8399191,0.8150754
5454,0.9892,0.98057187
5455,0.88231456,0.80638385
5456,0.8983315,0.840521
5457,0.9170841,0.8533633
5458,0.6302613,0.52845615
5459,0.96261156,0.935621
5460,0.9059534,0.9255433
5461,0.9551114,0.9485076
5462,0.8589593,0.85966516
5463,0.80405045,0.764698
5464,0.9205665,0.9182773
5465,0.9031829,0.91840434
5466,0.9257735,0.90287405
5467,0.8191965,0.79959667
5468,0.67657965,0.65950525
5469,0.93704915,0.90569204
5470,0.8325824,0.6303915
5471,0.89503026,0.8159679
5472,0.7525555,0.70602477
5473,0.6271083,0.4365586
5474,0.928375,0.85718936
5475,0.62076646,0.6125529
5476,0.8212734,0.85118026
5477,0.7087086,0.66828007
5478,0.5480816,0.46913612
5479,0.9128337,0.9064853
5480,0.86748,0.810182
5481,0.75021386,0.77595747
5482,0.791021,0.83078897
5483,0.51587147,0.5129555
5484,0.8618614,0.9032816
5485,0.7264063,0.7000419
5486,0.768368,0.7837135
5487,0.7540931,0.7551886
5488,0.44734576,0.43967295
5489,0.70264983,0.7486384
5490,0.69848716,0.5315103
5491,0.88275313,0.85191727
5492,0.75452566,0.6813249
5493,0.62605214,0.56535983
5494,0.8706463,0.881089
5495,0.74888605,0.60047716
5496,0.9492452,0.9058026
5497,0.6519955,0.6022079
5498,0.68126667,0.61630595
5499,0.90658885,0.88136065
5500,0.9262423,0.9251373
5501,0.9616978,0.9628514
5502,0.9010308,0.8907119
5503,0.8103659,0.8058173
5504,0.98038214,0.9784832
5505,0.42328718,0.42625013
5506,0.55987865,0.6495748
5507,0.803354,0.76006114
5508,0.3030251,0.3539765
5509,0.81394184,0.81329095
5510,0.7206277,0.71888393
5511,0.66624504,0.81861633
5512,0.67638874,0.8010756
5513,0.27025133,0.34255716
5514,0.7720911,0.848538
5515,0.82141125,0.7637322
5516,0.81838965,0.80675197
5517,0.8958843,0.7829635
5518,0.543341,0.41167802
5519,0.9008946,0.8475848
5520,0.53034496,0.54956603
5521,0.72237825,0.7416847
5522,0.80192184,0.7952343
5523,0.45057112,0.5023208
5524,0.8485446,0.8609182
5525,0.5120376,0.6980895
5526,0.80388916,0.8825184
5527,0.6629419,0.85223997
5528,0.37378886,0.5500661
5529,0.70529866,0.8452554
5530,0.72799695,0.86218977
5531,0.8442847,0.89625525
5532,0.7309758,0.8492326
5533,0.35762203,0.45392668
5534,0.8810103,0.91166973
5535,0.6605424,0.9030777
5536,0.8446131,0.92641586
5537,0.7932824,0.90808
5538,0.48198703,0.60392606
5539,0.9373847,0.95108676
5540,0.9154434,0.9737333
5541,0.93827444,0.96429515
5542,0.9384112,0.9703315
5543,0.71181965,0.8230328
5544,0.93715096,0.96749675
5545,0.61666304,0.7569518
5546,0.8556955,0.9020359
5547,0.7297666,0.80391985
5548,0.38629153,0.49859604
5549,0.88338697,0.91130066
5550,0.93432873,0.9603518
5551,0.9701755,0.9766835
5552,0.9564508,0.962453
5553,0.8218739,0.8282819
5554,0.99105185,0.99214244
5555,0.5635172,0.76390314
5556,0.57349396,0.7174081
5557,0.86579126,0.9127282
5558,0.27837366,0.38175166
5559,0.8715155,0.90160453
5560,0.79579604,0.8310281
5561,0.8360766,0.8656306
5562,0.91325843,0.9349481
5563,0.49703676,0.5098452
5564,0.9504601,0.9589162
5565,0.93757474,0.949012
5566,0.9683564,0.9716173
5567,0.70714223,0.7585999
5568,0.661255,0.69671386
5569,0.9339088,0.9289967
5570,0.93667406,0.97025716
5571,0.957255,0.9766164
5572,0.87869275,0.93160194
5573,0.8971952,0.9220591
5574,0.9772196,0.98040617
5575,0.9337685,0.91553473
5576,0.9223881,0.9321594
5577,0.8855484,0.900643
5578,0.81157887,0.8245102
5579,0.9755198,0.98481154
5580,0.723178,0.6422518
5581,0.733441,0.5634221
5582,0.7737294,0.76829076
5583,0.46057612,0.31413376
5584,0.89026356,0.87526405
5585,0.6841927,0.6649568
5586,0.85191107,0.80534875
5587,0.7220665,0.67989856
5588,0.5896979,0.5901966
5589,0.8497226,0.8550159
5590,0.44111574,0.4580854
5591,0.7827202,0.79064775
5592,0.59229404,0.58647025
5593,0.39749342,0.44070882
5594,0.73027396,0.770889
5595,0.76258326,0.8477614
5596,0.90033174,0.89188385
5597,0.8791309,0.89706683
5598,0.7191238,0.7000892
5599,0.91107225,0.9260788
5600,0.28434932,0.32427144
5601,0.49357134,0.4911631
5602,0.8132445,0.7277076
5603,0.3451752,0.2913906
5604,0.88502115,0.775638
5605,0.5394278,0.73409706
5606,0.655055,0.84164953
5607,0.7268529,0.8371993
5608,0.2975102,0.57341653
5609,0.87651825,0.926071
5610,0.5619363,0.706752
5611,0.68850553,0.82927376
5612,0.6836304,0.6876352
5613,0.5104505,0.54473305
5614,0.9006771,0.9146955
5615,0.81239694,0.6180111
5616,0.8179239,0.72816634
5617,0.76908594,0.66138434
5618,0.5654074,0.46672845
5619,0.93730676,0.9146836
5620,0.8947765,0.88558775
5621,0.9154702,0.9435663
5622,0.8693141,0.8441916
5623,0.6544012,0.68708885
5624,0.95496774,0.9634373
5625,0.89914185,0.8677341
5626,0.90393794,0.93552774
5627,0.8324592,0.7270156
5628,0.6242258,0.67852867
5629,0.95714647,0.95636606
5630,0.3762473,0.5088395
5631,0.30590165,0.5279266
5632,0.7807386,0.8531753
5633,0.30707395,0.56517637
5634,0.92288005,0.95609915
5635,0.7790521,0.7535794
5636,0.92101955,0.9140476
5637,0.93656766,0.9238684
5638,0.7766167,0.767417
5639,0.9806113,0.97566617
5640,0.8547883,0.8708812
5641,0.84423864,0.8443837
5642,0.7742026,0.67509097
5643,0.60962385,0.56942517
5644,0.84872186,0.9063674
5645,0.97665393,0.9297329
5646,0.97822845,0.9470861
5647,0.93116355,0.8921344
5648,0.87079775,0.8059429
5649,0.9616282,0.97466284
5650,0.91747135,0.79228187
5651,0.924471,0.79158175
5652,0.84728837,0.9198493
5653,0.647895,0.6704018
5654,0.8872834,0.9611051
5655,0.9780568,0.9129671
5656,0.9442848,0.8406508
5657,0.9425346,0.9015017
5658,0.8303355,0.7750695
5659,0.98141694,0.98024714
5660,0.9480131,0.9206126
5661,0.9382304,0.91076314
5662,0.9666353,0.90414727
5663,0.77695876,0.626099
5664,0.9894066,0.9815823
5665,0.5166164,0.4731385
5666,0.6480533,0.58230263
5667,0.7662796,0.70929444
5668,0.45255888,0.4795872
5669,0.9015559,0.9072355
5670,0.65644825,0.67229164
5671,0.8810629,0.8116368
5672,0.8763805,0.85889256
5673,0.696817,0.6896905
5674,0.9350101,0.95194197
5675,0.52027583,0.44393227
5676,0.8390876,0.66946876
5677,0.69285107,0.59390724
5678,0.40135667,0.16570821
5679,0.81841207,0.7251444
5680,0.70551014,0.5758194
5681,0.7323593,0.588777
5682,0.79383963,0.6866045
5683,0.44381154,0.30499732
5684,0.82743084,0.7768467
5685,0.41066808,0.37770358
5686,0.8191372,0.75611347
5687,0.7694779,0.7455759
5688,0.4553405,0.44930872
5689,0.8426142,0.842394
5690,0.59723175,0.41197798
5691,0.92342424,0.80659664
5692,0.94137776,0.87849087
5693,0.72275794,0.5165139
5694,0.94838107,0.87576115
5695,0.89729714,0.7408548
5696,0.9205853,0.84115577
5697,0.89814556,0.77799726
5698,0.7148855,0.5715313
5699,0.9806982,0.948405
5700,0.8375695,0.5528597
5701,0.894421,0.72523326
5702,0.9068383,0.7749215
5703,0.5511299,0.43527177
5704,0.96630883,0.8933712
5705,0.3250089,0.35556492
5706,0.6947235,0.7298393
5707,0.77889776,0.8270069
5708,0.3567837,0.38148057
5709,0.8987723,0.91218853
5710,0.37073764,0.5276509
5711,0.71864295,0.7436807
5712,0.6724588,0.67490786
5713,0.3065603,0.3359291
5714,0.88318557,0.8868866
5715,0.69805205,0.73900205
5716,0.8535508,0.8517939
5717,0.68763644,0.72960997
5718,0.5493033,0.5526915
5719,0.8098655,0.8106154
5720,0.8490989,0.928108
5721,0.91560626,0.9197891
5722,0.9203054,0.945657
5723,0.59648305,0.7145858
5724,0.9359868,0.94941646
5725,0.75779796,0.75049144
5726,0.82466614,0.81206506
5727,0.8011652,0.7782781
5728,0.57348907,0.54871863
5729,0.9099067,0.91703594
5730,0.7980434,0.8352879
5731,0.7813082,0.85154647
5732,0.7967363,0.8346284
5733,0.44342202,0.5767815
5734,0.93020904,0.94505286
5735,0.61700803,0.76990294
5736,0.78464544,0.7926924
5737,0.45791084,0.5824041
5738,0.39984086,0.46829784
5739,0.7621797,0.8005192
5740,0.86892974,0.83805084
5741,0.91037464,0.8907223
5742,0.85188943,0.902797
5743,0.7383161,0.7751473
5744,0.9539647,0.96890104
5745,0.75883293,0.37530348
5746,0.87868154,0.7171963
5747,0.7050961,0.6015914
5748,0.5432984,0.35552874
5749,0.94733846,0.88707757
5750,0.50937694,0.6104959
5751,0.64773697,0.7666306
5752,0.75223416,0.8172505
5753,0.5534687,0.6515045
5754,0.899358,0.9247924
5755,0.51484823,0.5768444
5756,0.6180085,0.7412048
5757,0.50115675,0.7194839
5758,0.2933684,0.4665411
5759,0.8529178,0.9084898
5760,0.5731747,0.49565414
5761,0.8248893,0.67706764
5762,0.6751716,0.6554975
5763,0.42418742,0.38990623
5764,0.93527687,0.915386
5765,0.8908725,0.79809463
5766,0.9616678,0.9300107
5767,0.8469125,0.81618416
5768,0.8360568,0.7587017
5769,0.97051823,0.9600772
5770,0.5844394,0.5655103
5771,0.6936232,0.6218709
5772,0.85999453,0.80480695
5773,0.41610712,0.31512102
5774,0.8421117,0.7851615
5775,0.8346457,0.78928983
5776,0.91577816,0.9131534
5777,0.8689221,0.8721118
5778,0.8153343,0.7858839
5779,0.9633956,0.9545908
5780,0.6833661,0.8300921
5781,0.83641803,0.90823853
5782,0.5974771,0.65225583
5783,0.49926424,0.60859084
5784,0.8114975,0.8363716
5785,0.79874676,0.8630701
5786,0.8476454,0.8952552
5787,0.851311,0.85194004
5788,0.62917286,0.65524924
5789,0.9238942,0.92981285
5790,0.71991396,0.70862126
5791,0.7837651,0.7896019
5792,0.7563666,0.6730646
5793,0.4949191,0.40978098
5794,0.8756957,0.75047493
5795,0.7472042,0.9050756
5796,0.7593968,0.9123162
5797,0.7024609,0.80358785
5798,0.3258997,0.6219249
5799,0.8702526,0.9282467
5800,0.90578073,0.85042965
5801,0.7933651,0.81890666
5802,0.8577761,0.94138414
5803,0.466473,0.52125406
5804,0.95705926,0.9687995
5805,0.47460848,0.3855656
5806,0.488383,0.5793103
5807,0.7366463,0.73363984
5808,0.15630803,0.15552923
5809,0.8397647,0.88818586
5810,0.47555137,0.62714344
5811,0.60992485,0.74040353
5812,0.53371584,0.62853223
5813,0.32781005,0.38441786
5814,0.713392,0.80614364
5815,0.69848824,0.7931088
5816,0.8427559,0.8933307
5817,0.786093,0.8529947
5818,0.6858903,0.79659915
5819,0.87549543,0.92059183
5820,0.6946357,0.71250844
5821,0.77932245,0.8007673
5822,0.6611647,0.6613898
5823,0.41580603,0.4336366
5824,0.8377891,0.8468215
5825,0.7118149,0.71149445
5826,0.80181146,0.82475924
5827,0.8058005,0.8152243
5828,0.4758407,0.52434886
5829,0.9482069,0.9403329
5830,0.89571416,0.899335
5831,0.9157237,0.9050934
5832,0.78962064,0.7694485
5833,0.6648813,0.7418331
5834,0.95245415,0.9398724
5835,0.47279716,0.521967
5836,0.82748544,0.8157475
5837,0.7627393,0.8005338
5838,0.474395,0.54674554
5839,0.9308022,0.94978964
5840,0.5329778,0.6197805
5841,0.9593849,0.966784
5842,0.9308699,0.9150604
5843,0.8668002,0.8524538
5844,0.9862362,0.9845691
5845,0.87977505,0.92048204
5846,0.9499438,0.960884
5847,0.86514133,0.91394556
5848,0.7197963,0.77181584
5849,0.9347922,0.9415452
5850,0.7532628,0.836466
5851,0.93289375,0.94499373
5852,0.76435864,0.83068144
5853,0.71214986,0.7334351
5854,0.90104663,0.93878484
5855,0.6539511,0.6037954
5856,0.74645245,0.7339527
5857,0.9070673,0.8855316
5858,0.4046252,0.37730998
5859,0.92583656,0.90644085
5860,0.4306938,0.44740617
5861,0.5035502,0.5244028
5862,0.70310473,0.6790967
5863,0.19381332,0.2078273
5864,0.70044315,0.70554566
5865,0.624738,0.70230913
5866,0.52862215,0.5538328
5867,0.2097581,0.23800224
5868,0.96708417,0.96309465
5869,0.25537008,0.17288178
5870,0.48276946,0.32328779
5871,0.19839609,0.18550646
5872,0.9075887,0.87873834
5873,0.96332574,0.9118583
5874,0.9752188,0.9660151
5875,0.5169031,0.45210183
5876,0.9992292,0.9992132
5877,0.4946465,0.5546892
5878,0.94505644,0.9214338
5879,0.37760606,0.39529797
5880,0.97759694,0.97640294
5881,0.8476291,0.8097328
5882,0.98977965,0.9864775
5883,0.42427242,0.4094262
5884,0.9968674,0.99610245
5885,0.76716137,0.8058188
5886,0.90305424,0.87880826
5887,0.37908846,0.50771075
5888,0.99432313,0.9926512
5889,0.22511905,0.55532557
5890,0.36764103,0.42332575
5891,0.29277015,0.4111275
5892,0.9179956,0.959162
5893,0.5608298,0.6973201
5894,0.6892746,0.7411547
5895,0.28595415,0.43639755
5896,0.927839,0.98434746
5897,0.5624322,0.59106296
5898,0.89966655,0.9058173
5899,0.24809295,0.2528878
5900,0.9573444,0.9725049
5901,0.7596038,0.63002443
5902,0.749121,0.7596993
5903,0.3767434,0.4737376
5904,0.96899784,0.969234
5905,0.45379657,0.5449833
5906,0.8963455,0.97286403
5907,0.26475936,0.3804214
5908,0.9886018,0.99209917
5909,0.7184464,0.8939054
5910,0.9673024,0.9806224
5911,0.316265,0.35758582
5912,0.99039674,0.9973249
5913,0.70603967,0.8130013
5914,0.75736874,0.74338335
5915,0.26506674,0.3000068
5916,0.9718646,0.9848838
5917,0.37754166,0.6401389
5918,0.29427642,0.41855046
5919,0.2399154,0.3391993
5920,0.9114007,0.94602644
5921,0.24296647,0.13066557
5922,0.4823438,0.4298076
5923,0.30249602,0.2230154
5924,0.8757198,0.8243024
5925,0.70851034,0.3477484
5926,0.7656746,0.57235545
5927,0.30127266,0.22505003
5928,0.9796641,0.9448737
5929,0.71341485,0.64247423
5930,0.85534084,0.827628
5931,0.33454227,0.25667408
5932,0.9595578,0.9501965
5933,0.71572506,0.6466837
5934,0.9112009,0.89608294
5935,0.36336377,0.36504334
5936,0.9758493,0.9675001
5937,0.6971847,0.69488746
5938,0.8344978,0.8100542
5939,0.35797334,0.3280867
5940,0.96899915,0.9598744
5941,0.57442343,0.65487903
5942,0.7947314,0.8024403
5943,0.37822908,0.36067006
5944,0.9843532,0.9854964
5945,0.6637214,0.78743494
5946,0.7559091,0.8738147
5947,0.33685976,0.38148934
5948,0.9607816,0.9876476
5949,0.6470184,0.74885315
5950,0.96860296,0.96675265
5951,0.42477027,0.3931582
5952,0.9910798,0.99206007
5953,0.8543354,0.8715024
5954,0.97738874,0.974661
5955,0.47142035,0.4494881
5956,0.99544835,0.9939966
5957,0.77643204,0.64051276
5958,0.92987585,0.8421229
5959,0.38326448,0.2955965
5960,0.98308384,0.9711887
5961,0.5100881,0.4090688
5962,0.69441646,0.60287476
